player_id,player_name,player_display_name,position,position_group,headshot_url,season,season_type,recent_team,games,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance_list,fantasy_points,fantasy_points_ppr
00-0027114,T.Morstead,Thomas Morstead,P,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uicxa9bwvrenvcwnoklm",2024,REG,NYJ,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0027557,M.Cox,Morgan Cox,LS,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lqdswjw8fzenqmc06zbe",2024,REG,TEN,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0027857,T.Williams,Trent Williams,OT,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z3rgsbkzy0sripzunidx",2024,REG,SF,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0027865,B.Graham,Brandon Graham,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/e6iqegrredwqev7qx81m",2024,REG,PHI,10,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,12,3,5,6,37,1,3.5,27,7,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0027872,K.Jackson,Kareem Jackson,S,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vzmcqsvgotnfsmmzgtwa",2024,REG,BUF,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0027881,J.Hughes,Jerry Hughes,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/holacsltnj1mvxkeqgp0",2024,REG,HOU,4,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0027885,L.Joseph,Linval Joseph,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xm9kvvx4uujqqjkqxngq",2024,REG,DAL,10,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,9,0,10,2,20,1,2,20,3,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0027940,V.Miller,Von Miller,OLB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cqkgo6uw5ha7bjajkewf",2024,REG,BUF,11,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,11,2,4,7,49,0,6,48,8,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0027947,T.Smith,Tyron Smith,OT,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w7doljwg9c9jqwejqf8b",2024,REG,NYJ,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0027962,C.Jordan,Cameron Jordan,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eauqz3xbdtl0wfoy71da",2024,REG,NO,15,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,16,2,16,7,35,0,4,26,8,1,0,4,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0027969,Ca.Heyward,Cameron Heyward,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfql05jp29d2pltrlwqz",2024,REG,PIT,17,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,29,6,36,12,80,0,8,62,20,0,0,11,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0027973,A.Dalton,Andy Dalton,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nyjb97rajdqckaxsoniv",2024,REG,CAR,6,106,160,989,7,6,7,-37,0,0,1062,459,52,-19.0428913262782,-1.14199948998598,0,0.931261770244821,11,34,0,0,0,2,-3.43167459384309,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,58.96,58.96
00-0028118,T.Taylor,Tyrod Taylor,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nqpyumxuo0e9sitk0a0o",2024,REG,NYJ,2,17,22,119,3,0,0,0,0,0,88,68,9,11.0630861275571,13.3305799393427,1,1.35227272727273,3,13,0,1,0,1,-0.676485965115717,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,20.06,20.06
00-0028171,L.Guy,Lawrence Guy,DT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jyc3hf6lyt5js3b7oon8",2024,REG,CIN,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0028292,N.Bellore,Nick Bellore,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wlj7zdf6h9p9dnhdtmih",2024,REG,WAS,11,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,10,1,9,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0028845,J.Harris,Josh Harris,LS,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/agckpghgjhwbacdexqyd",2024,REG,LAC,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0028872,J.Hekker,Johnny Hekker,P,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qqxvnynrahubphl6gjvw",2024,REG,CAR,17,0,2,0,0,0,0,0,0,0,28,0,0,-5.7120347302407,-57.9557090997696,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0028899,R.McLeod,Rodney McLeod Jr.,FS,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ettne7rdpnkozuyhx8be",2024,REG,CLE,14,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,1,24,4,10,2,3,0,0,0,0,0,0,5,0,0,0,50,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,6,6
00-0028924,T.Gipson,Tashaun Gipson,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mbniabicepxxcetygjhk",2024,REG,SF,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0028946,A.Brewer,Aaron Brewer,LS,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mnaix4zmrmwryj55usgx",2024,REG,ARI,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0029008,C.Hughlett,Charley Hughlett,LS,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cowm2qllr7vpyktisnln",2024,REG,CLE,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0029255,B.Wagner,Bobby Wagner,MLB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/msulezmb9dk3klpgymoj",2024,REG,WAS,17,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,66,9,57,10,25,1,2,12.5,8,0,0,4,0,0,0,0,0,0,2,2,0,2,17,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0029263,R.Wilson,Russell Wilson,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vkstxj0evgkjiycu4glc",2024,REG,PIT,11,214,336,2482,16,5,33,-219,3,2,2668,1122,112,-1.9115129991216,4.47178119732662,0,0.930284857571214,43,155,2,2,2,18,-7.59418953425484,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,11,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,172.78,172.78
00-0029316,K.Beachum,Kelvin Beachum,OT,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dgul4jljoasida1h8tag",2024,REG,ARI,4,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0029542,S.Gilmore,Stephon Gilmore,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rzqv9harev8c0excxzfz",2024,REG,MIN,15,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,39,1,16,1,2,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,5,57,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0029562,L.David,Lavonte David,OLB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gicyoxodiwdzvybrzddk",2024,REG,TB,17,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,66,10,46,9,46,3,5.5,43.5,6,1,7,6,0,0,0,0,0,0,1,1,0,2,12,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0029592,K.Zeitler,Kevin Zeitler,G,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nfb14plexvixmjo0p5ye",2024,REG,DET,4,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,15,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0029597,J.Tucker,Justin Tucker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/thawkkxcbyuddwuidgb0",2024,REG,BAL,17,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,8,0,56,0.733333333333333,0,4,7,5,6,0,0,0,0,3,5,0,25;32;48;42;32;56;24;45;32;39;28;52;49;33;37;54;45;34;50;51;23;52,53;56;46;50;47;50;47;53,,883,402,0,60,62,2,0,0.967741935483871,1,1,0,0,24,0,0
00-0029604,K.Cousins,Kirk Cousins,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmdqr7gju0dciapvdjcv",2024,REG,ATL,14,303,453,3508,18,16,28,-201,7,2,3374,1687,164,21.1343880221904,0.95873251386857,0,1.03971547125074,23,0,0,5,0,8,-16.7720963966299,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,1,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,176.32,176.32
00-0029606,H.Smith,Harrison Smith,FS,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kadw1bk0cxsarjrwbdrq",2024,REG,MIN,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,47,9,30,3,10,0,1,8,1,3,0,10,0,0,0,0,0,0,1,1,0,2,12,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0029607,D.Davis,Demario Davis,OLB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fx9oohbyik0ibdlvyr8z",2024,REG,NO,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,66,3,67,5,10,0,2,0,2,1,0,7,0,0,0,0,0,0,0,0,0,2,37,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
