year,team_abbreviation,first_name,last_name,role,is_active,start_date,end_date,source
2023,MIN,Wes,Phillips,Offensive Coordinator,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,MIN,Brian,Flores,Defensive Coordinator,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,MIN,Matt,Daniels,Special Teams Coordinator,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,NE,Bill,Belichick,Head Coach,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,NE,Bill,O'Brien,Offensive Coordinator,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,NE,Steve,Belichick,Defensive Coordinator,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,NE,Cameron,Achord,Special Teams Coordinator,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,NO,Dennis,Allen,Head Coach,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,NO,Pete,Carmichael,Offensive Coordinator,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,NO,Joe,Woods,Defensive Coordinator,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,NO,Darren,Rizzi,Special Teams Coordinator,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,NYG,Brian,Daboll,Head Coach,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,NYG,Mike,Kafka,Offensive Coordinator,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,NYG,Wink,Martindale,Defensive Coordinator,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,NYG,Thomas,McGaughey,Special Teams Coordinator,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,NYJ,Robert,Saleh,Head Coach,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,NYJ,Nathaniel,Hackett,Offensive Coordinator,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,NYJ,Jeff,Ulbrich,Defensive Coordinator,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,NYJ,Brant,Boyer,Special Teams Coordinator,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,PHI,Nick,Sirianni,Head Coach,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,PHI,Brian,Johnson,Offensive Coordinator,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,PHI,Sean,Desai,Defensive Coordinator,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,PHI,Michael,Clay,Special Teams Coordinator,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,PIT,Mike,Tomlin,Head Coach,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,PIT,Matt,Canada,Offensive Coordinator,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,PIT,Teryl,Austin,Defensive Coordinator,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,PIT,Danny,Smith,Special Teams Coordinator,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,SEA,Pete,Carroll,Head Coach,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,SEA,Shane,Waldron,Offensive Coordinator,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,SEA,Clint,Hurtt,Defensive Coordinator,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,SEA,Larry,Izzo,Special Teams Coordinator,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,SF,Kyle,Shanahan,Head Coach,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,SF,Chris,Foerster,Offensive Coordinator,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,SF,Steve,Wilks,Defensive Coordinator,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,SF,Brian,Schneider,Special Teams Coordinator,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,TB,Todd,Bowles,Head Coach,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,TB,Dave,Canales,Offensive Coordinator,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,TB,Todd,Bowles,Defensive Coordinator,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,TB,Keith,Armstrong,Special Teams Coordinator,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,TEN,Mike,Vrabel,Head Coach,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,TEN,Tim,Kelly,Offensive Coordinator,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,TEN,Shane,Bowen,Defensive Coordinator,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,TEN,Craig,Aukerman,Special Teams Coordinator,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,WAS,Ron,Rivera,Head Coach,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,WAS,Eric,Bieniemy,Offensive Coordinator,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,WAS,Jack Del,Rio,Defensive Coordinator,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2023,WAS,Nate,Kaczor,Special Teams Coordinator,true,,,https://tags-sport-world.fandom.com/wiki/2023_NFL_Coaching_Staffs
2024,ARI,Jonathan,Gannon,Head Coach,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,ARI,Drew,Petzing,Offensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,ARI,Nick,Rallis,Defensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,ARI,Jeff,Rodgers,Special Teams Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,ATL,Raheem,Morris,Head Coach,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,ATL,Zac,Robinson,Offensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,ATL,Jimmy,Lake,Defensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,ATL,Marquice,Williams,Special Teams Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,BAL,John,Harbaugh,Head Coach,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,BAL,Todd,Monken,Offensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,BAL,Zach,Orr,Defensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,BAL,Chris,Horton,Special Teams Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,BUF,Sean,McDermott,Head Coach,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,BUF,Joe,Brady,Offensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,BUF,Bobby,Babich,Defensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,BUF,Matthew,Smiley,Special Teams Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,CAR,Dave,Canales,Head Coach,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,CAR,Brad,Idzik,Offensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,CAR,Ejiro,Evero,Defensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,CAR,Tracy,Smith,Special Teams Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,CHI,Matt,Eberflus,Head Coach,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,CHI,Shane,Waldron,Offensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,CHI,Eric,Washington,Defensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,CHI,Richard,Hightower,Special Teams Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,CIN,Zac,Taylor,Head Coach,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,CIN,Dan,Pitcher,Offensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,CIN,Lou,Anarumo,Defensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,CIN,Darrin,Simmons,Special Teams Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,CLE,Kevin,Stefanski,Head Coach,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,CLE,Ken,Dorsey,Offensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,CLE,Jim,Schwartz,Defensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,CLE,Bubba,Ventrone,Special Teams Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,DAL,Mike,McCarthy,Head Coach,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,DAL,Brian,Schottenheimer,Offensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,DAL,Mike,Zimmer,Defensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,DAL,John,Fassel,Special Teams Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,DEN,Sean,Payton,Head Coach,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,DEN,Joe,Lombardi,Offensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,DEN,Vance,Joseph,Defensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,DEN,Ben,Kotwica,Special Teams Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,DET,Dan,Campbell,Head Coach,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,DET,Ben,Johnson,Offensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,DET,Aaron,Glenn,Defensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,DET,Dave,Fipp,Special Teams Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,GB,Matt,LaFleur,Head Coach,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,GB,Adam,Stenavich,Offensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,GB,Jeff,Hafley,Defensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,GB,Rich,Bisaccia,Special Teams Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,HOU,DeMeco,Ryans,Head Coach,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,HOU,Bobby,Slowik,Offensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,HOU,Matt,Burke,Defensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,HOU,Frank,Ross,Special Teams Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,IND,Shane,Steichen,Head Coach,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,IND,Jim Bob,Cooter,Offensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,IND,Gus,Bradley,Defensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,IND,Brian,Mason,Special Teams Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,JAX,Doug,Pederson,Head Coach,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,JAX,Press,Taylor,Offensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,JAX,Ryan,Nielsen,Defensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,JAX,Heath,Farwell,Special Teams Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,KC,Andy,Reid,Head Coach,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,KC,Matt,Nagy,Offensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,KC,Steve,Spagnuolo,Defensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,KC,Dave,Toub,Special Teams Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,LAC,Jim,Harbaugh,Head Coach,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,LAC,Greg,Roman,Offensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,LAC,Jesse,Minter,Defensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,LAC,Ryan,Ficken,Special Teams Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,LAR,Sean,McVay,Head Coach,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,LAR,Mike,LaFleur,Offensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,LAR,Chris,Shula,Defensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,LAR,Chase,Blackburn,Special Teams Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,LV,Antonio,Pierce,Head Coach,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,LV,Luke,Getsy,Offensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
2024,LV,Patrick,Graham,Defensive Coordinator,true,,,https://www.cbssports.com/nfl/news/2024-nfl-coaching-hires-a-rundown-of-every-teams-current-offensive-and-defensive-coordinator/; https://www.nfl.com/news/nfl-coaching-gm-tracker-latest-news-interviews-developments-in-2024-hiring-cycle
